,filename,loc,cam,date,time
0,e43_set/sgpstereocamaE43.a1.20230512.222620.jpg,SGP,E43a,20230512,222620
1,e43_set/sgpstereocamaE43.a1.20230405.214940.jpg,SGP,E43a,20230405,214940
2,e43_set/sgpstereocamaE43.a1.20230512.231700.jpg,SGP,E43a,20230512,231700
3,e43_set/sgpstereocamaE43.a1.20230805.224820.jpg,SGP,E43a,20230805,224820
4,e43_set/sgpstereocamaE43.a1.20230813.220820.jpg,SGP,E43a,20230813,220820
5,e43_set/sgpstereocamaE43.a1.20230728.225220.jpg,SGP,E43a,20230728,225220
6,e43_set/sgpstereocamaE43.a1.20230728.233720.jpg,SGP,E43a,20230728,233720
7,e43_set/sgpstereocamaE43.a1.20230813.232820.jpg,SGP,E43a,20230813,232820
8,e43_set/sgpstereocamaE43.a1.20230512.224720.jpg,SGP,E43a,20230512,224720
9,e43_set/sgpstereocamaE43.a1.20230707.233400.jpg,SGP,E43a,20230707,233400
10,e43_set/sgpstereocamaE43.a1.20230728.230940.jpg,SGP,E43a,20230728,230940
11,e43_set/sgpstereocamaE43.a1.20230924.230820.jpg,SGP,E43a,20230924,230820
12,e43_set/sgpstereocamaE43.a1.20230813.213740.jpg,SGP,E43a,20230813,213740
13,e43_set/sgpstereocamaE43.a1.20230805.232700.jpg,SGP,E43a,20230805,232700
14,e43_set/sgpstereocamaE43.a1.20230517.222140.jpg,SGP,E43a,20230517,222140
15,e43_set/sgpstereocamaE43.a1.20230512.231500.jpg,SGP,E43a,20230512,231500
16,e43_set/sgpstereocamaE43.a1.20230728.222000.jpg,SGP,E43a,20230728,222000
17,e43_set/sgpstereocamaE43.a1.20230517.225000.jpg,SGP,E43a,20230517,225000
18,e43_set/sgpstereocamaE43.a1.20230927.234640.jpg,SGP,E43a,20230927,234640
19,e43_set/sgpstereocamaE43.a1.20230512.235400.jpg,SGP,E43a,20230512,235400
20,e43_set/sgpstereocamaE43.a1.20230805.235320.jpg,SGP,E43a,20230805,235320
21,e43_set/sgpstereocamaE43.a1.20230813.215320.jpg,SGP,E43a,20230813,215320
22,e43_set/sgpstereocamaE43.a1.20230517.225400.jpg,SGP,E43a,20230517,225400
23,e43_set/sgpstereocamaE43.a1.20230517.224520.jpg,SGP,E43a,20230517,224520
24,e43_set/sgpstereocamaE43.a1.20230924.234840.jpg,SGP,E43a,20230924,234840
25,e43_set/sgpstereocamaE43.a1.20230512.231840.jpg,SGP,E43a,20230512,231840
26,e43_set/sgpstereocamaE43.a1.20230728.234920.jpg,SGP,E43a,20230728,234920
27,e43_set/sgpstereocamaE43.a1.20230813.213340.jpg,SGP,E43a,20230813,213340
28,e43_set/sgpstereocamaE43.a1.20230414.214400.jpg,SGP,E43a,20230414,214400
29,e43_set/sgpstereocamaE43.a1.20230813.234700.jpg,SGP,E43a,20230813,234700
30,e43_set/sgpstereocamaE43.a1.20230512.233700.jpg,SGP,E43a,20230512,233700
31,e43_set/sgpstereocamaE43.a1.20230805.234940.jpg,SGP,E43a,20230805,234940
32,e43_set/sgpstereocamaE43.a1.20230805.233140.jpg,SGP,E43a,20230805,233140
33,e43_set/sgpstereocamaE43.a1.20230414.223640.jpg,SGP,E43a,20230414,223640
34,e43_set/sgpstereocamaE43.a1.20230414.230600.jpg,SGP,E43a,20230414,230600
35,e43_set/sgpstereocamaE43.a1.20230927.222020.jpg,SGP,E43a,20230927,222020
36,e43_set/sgpstereocamaE43.a1.20230512.235600.jpg,SGP,E43a,20230512,235600
37,e43_set/sgpstereocamaE43.a1.20230403.215820.jpg,SGP,E43a,20230403,215820
38,e43_set/sgpstereocamaE43.a1.20230728.224000.jpg,SGP,E43a,20230728,224000
39,e43_set/sgpstereocamaE43.a1.20230414.224000.jpg,SGP,E43a,20230414,224000
40,e43_set/sgpstereocamaE43.a1.20230512.232040.jpg,SGP,E43a,20230512,232040
41,e43_set/sgpstereocamaE43.a1.20230813.214700.jpg,SGP,E43a,20230813,214700
42,e43_set/sgpstereocamaE43.a1.20230512.230440.jpg,SGP,E43a,20230512,230440
43,e43_set/sgpstereocamaE43.a1.20230924.234400.jpg,SGP,E43a,20230924,234400
44,e43_set/sgpstereocamaE43.a1.20230813.232300.jpg,SGP,E43a,20230813,232300
45,e43_set/sgpstereocamaE43.a1.20230512.234220.jpg,SGP,E43a,20230512,234220
46,e43_set/sgpstereocamaE43.a1.20230927.233820.jpg,SGP,E43a,20230927,233820
47,e43_set/sgpstereocamaE43.a1.20230401.232420.jpg,SGP,E43a,20230401,232420
48,e43_set/sgpstereocamaE43.a1.20230927.223400.jpg,SGP,E43a,20230927,223400
49,e43_set/sgpstereocamaE43.a1.20230813.233140.jpg,SGP,E43a,20230813,233140
50,e43_set/sgpstereocamaE43.a1.20230728.232700.jpg,SGP,E43a,20230728,232700
51,e43_set/sgpstereocamaE43.a1.20230717.234820.jpg,SGP,E43a,20230717,234820
52,e43_set/sgpstereocamaE43.a1.20230401.230140.jpg,SGP,E43a,20230401,230140
53,e43_set/sgpstereocamaE43.a1.20230414.232300.jpg,SGP,E43a,20230414,232300
54,e43_set/sgpstereocamaE43.a1.20230822.220640.jpg,SGP,E43a,20230822,220640
55,e43_set/sgpstereocamaE43.a1.20230927.224140.jpg,SGP,E43a,20230927,224140
56,e43_set/sgpstereocamaE43.a1.20230728.220300.jpg,SGP,E43a,20230728,220300
57,e43_set/sgpstereocamaE43.a1.20230401.233100.jpg,SGP,E43a,20230401,233100
58,e43_set/sgpstereocamaE43.a1.20230813.215140.jpg,SGP,E43a,20230813,215140
59,e43_set/sgpstereocamaE43.a1.20230512.222240.jpg,SGP,E43a,20230512,222240
60,e43_set/sgpstereocamaE43.a1.20230805.231520.jpg,SGP,E43a,20230805,231520
61,e43_set/sgpstereocamaE43.a1.20230805.223440.jpg,SGP,E43a,20230805,223440
62,e43_set/sgpstereocamaE43.a1.20230717.234400.jpg,SGP,E43a,20230717,234400
63,e43_set/sgpstereocamaE43.a1.20230813.214100.jpg,SGP,E43a,20230813,214100
64,e43_set/sgpstereocamaE43.a1.20230728.234200.jpg,SGP,E43a,20230728,234200
65,e43_set/sgpstereocamaE43.a1.20230813.222840.jpg,SGP,E43a,20230813,222840
66,e43_set/sgpstereocamaE43.a1.20230517.221200.jpg,SGP,E43a,20230517,221200
67,e43_set/sgpstereocamaE43.a1.20230512.223000.jpg,SGP,E43a,20230512,223000
68,e43_set/sgpstereocamaE43.a1.20230414.231420.jpg,SGP,E43a,20230414,231420
69,e43_set/sgpstereocamaE43.a1.20230512.225920.jpg,SGP,E43a,20230512,225920
70,e43_set/sgpstereocamaE43.a1.20230728.231540.jpg,SGP,E43a,20230728,231540
71,e43_set/sgpstereocamaE43.a1.20230401.234320.jpg,SGP,E43a,20230401,234320
72,e43_set/sgpstereocamaE43.a1.20230401.230620.jpg,SGP,E43a,20230401,230620
73,e43_set/sgpstereocamaE43.a1.20230924.234420.jpg,SGP,E43a,20230924,234420
74,e43_set/sgpstereocamaE43.a1.20230728.234540.jpg,SGP,E43a,20230728,234540
75,e43_set/sgpstereocamaE43.a1.20230813.220240.jpg,SGP,E43a,20230813,220240
76,e43_set/sgpstereocamaE43.a1.20230813.224620.jpg,SGP,E43a,20230813,224620
77,e43_set/sgpstereocamaE43.a1.20230414.231000.jpg,SGP,E43a,20230414,231000
78,e43_set/sgpstereocamaE43.a1.20230512.234820.jpg,SGP,E43a,20230512,234820
79,e43_set/sgpstereocamaE43.a1.20230512.224400.jpg,SGP,E43a,20230512,224400
80,e43_set/sgpstereocamaE43.a1.20230414.221400.jpg,SGP,E43a,20230414,221400
81,e43_set/sgpstereocamaE43.a1.20230512.233220.jpg,SGP,E43a,20230512,233220
82,e43_set/sgpstereocamaE43.a1.20230805.223920.jpg,SGP,E43a,20230805,223920
83,e43_set/sgpstereocamaE43.a1.20230813.231400.jpg,SGP,E43a,20230813,231400
84,e43_set/sgpstereocamaE43.a1.20230517.235720.jpg,SGP,E43a,20230517,235720
85,e43_set/sgpstereocamaE43.a1.20230512.225720.jpg,SGP,E43a,20230512,225720
86,e43_set/sgpstereocamaE43.a1.20230414.222240.jpg,SGP,E43a,20230414,222240
87,e43_set/sgpstereocamaE43.a1.20230813.235840.jpg,SGP,E43a,20230813,235840
88,e43_set/sgpstereocamaE43.a1.20230813.214440.jpg,SGP,E43a,20230813,214440
89,e43_set/sgpstereocamaE43.a1.20230805.234040.jpg,SGP,E43a,20230805,234040
90,e43_set/sgpstereocamaE43.a1.20230403.220300.jpg,SGP,E43a,20230403,220300
91,e43_set/sgpstereocamaE43.a1.20230924.222640.jpg,SGP,E43a,20230924,222640
92,e43_set/sgpstereocamaE43.a1.20230405.214520.jpg,SGP,E43a,20230405,214520
93,e43_set/sgpstereocamaE43.a1.20230512.221740.jpg,SGP,E43a,20230512,221740
94,e43_set/sgpstereocamaE43.a1.20230813.213300.jpg,SGP,E43a,20230813,213300
95,e43_set/sgpstereocamaE43.a1.20230512.230920.jpg,SGP,E43a,20230512,230920
96,e43_set/sgpstereocamaE43.a1.20230414.232040.jpg,SGP,E43a,20230414,232040
97,e43_set/sgpstereocamaE43.a1.20230604.221920.jpg,SGP,E43a,20230604,221920
98,e43_set/sgpstereocamaE43.a1.20230414.222520.jpg,SGP,E43a,20230414,222520
99,e43_set/sgpstereocamaE43.a1.20230604.234900.jpg,SGP,E43a,20230604,234900
100,e43_set/sgpstereocamaE43.a1.20230901.235520.jpg,SGP,E43a,20230901,235520
101,e43_set/sgpstereocamaE43.a1.20230512.221320.jpg,SGP,E43a,20230512,221320
102,e43_set/sgpstereocamaE43.a1.20230805.224140.jpg,SGP,E43a,20230805,224140
103,e43_set/sgpstereocamaE43.a1.20230818.220820.jpg,SGP,E43a,20230818,220820
104,e43_set/sgpstereocamaE43.a1.20230517.225220.jpg,SGP,E43a,20230517,225220
105,e43_set/sgpstereocamaE43.a1.20230728.224900.jpg,SGP,E43a,20230728,224900
106,e43_set/sgpstereocamaE43.a1.20230401.233740.jpg,SGP,E43a,20230401,233740
107,e43_set/sgpstereocamaE43.a1.20230414.225820.jpg,SGP,E43a,20230414,225820
108,e43_set/sgpstereocamaE43.a1.20230512.223520.jpg,SGP,E43a,20230512,223520
109,e43_set/sgpstereocamaE43.a1.20230927.213740.jpg,SGP,E43a,20230927,213740
110,e43_set/sgpstereocamaE43.a1.20230717.235200.jpg,SGP,E43a,20230717,235200
